paper_id,year,top_level,primary_category,category,is_primary_category
2305.03395,2023,stat,stat.ML,cs.LG,False
2305.03395,2023,stat,stat.ML,stat.CO,False
2305.03395,2023,stat,stat.ML,stat.ME,False
2001.05317,2020,cs,cs.LG,cs.LG,True
2001.05317,2020,cs,cs.LG,stat.ML,False
2205.14090,2022,stat,stat.ML,stat.ML,True
2205.14090,2022,stat,stat.ML,cs.LG,False
2412.02380,2024,stat,stat.AP,stat.AP,True
2412.02380,2024,stat,stat.AP,econ.EM,False
2003.12455,2020,cs,cs.LG,cs.LG,True
2003.12455,2020,cs,cs.LG,cs.NA,False
2003.12455,2020,cs,cs.LG,math.NA,False
2003.12455,2020,cs,cs.LG,math.OC,False
2503.20182,2025,cs,cs.CL,cs.CL,True
2503.20182,2025,cs,cs.CL,cs.AI,False
2410.17297,2024,stat,stat.ML,stat.ML,True
2410.17297,2024,stat,stat.ML,cs.LG,False
2410.17297,2024,stat,stat.ML,math.PR,False
2504.21605,2025,cs,cs.CL,cs.CL,True
2504.21605,2025,cs,cs.CL,cs.AI,False
2504.21605,2025,cs,cs.CL,cs.IR,False
2205.13789,2022,stat,stat.ML,stat.ML,True
2205.13789,2022,stat,stat.ML,cs.AI,False
2205.13789,2022,stat,stat.ML,cs.CL,False
2205.13789,2022,stat,stat.ML,cs.LG,False
2311.08569,2023,cs,cs.LG,cs.LG,True
2208.04284,2022,stat,stat.ML,stat.ML,True
2208.04284,2022,stat,stat.ML,cs.LG,False
2410.22292,2024,stat,stat.ML,stat.ML,True
2410.22292,2024,stat,stat.ML,cs.LG,False
2410.22292,2024,stat,stat.ML,stat.CO,False
2107.12783,2021,stat,stat.ML,stat.ML,True
2107.12783,2021,stat,stat.ML,cs.LG,False
2507.08230,2025,cs,cs.HC,cs.HC,True
2106.15537,2021,cs,cs.CL,cs.CL,True
2106.15537,2021,cs,cs.CL,cs.CV,False
2411.13365,2024,cs,cs.AI,cs.AI,True
2411.13365,2024,cs,cs.AI,cs.LG,False
2411.13365,2024,cs,cs.AI,cs.RO,False
2411.13365,2024,cs,cs.AI,cs.SY,False
2411.13365,2024,cs,cs.AI,eess.SY,False
2509.14213,2025,stat,stat.AP,stat.AP,True
2509.14213,2025,stat,stat.AP,cs.IT,False
2509.14213,2025,stat,stat.AP,math.IT,False
2510.22049,2025,cs,cs.IR,cs.IR,True
2510.22049,2025,cs,cs.IR,cs.LG,False
2212.09313,2022,cs,cs.CY,cs.CY,True
2509.07123,2025,stat,stat.ML,stat.ML,True
2509.07123,2025,stat,stat.ML,cs.LG,False
2202.03310,2022,cs,cs.DL,cs.DL,True
2506.20779,2025,stat,stat.ML,stat.ML,True
2506.20779,2025,stat,stat.ML,cs.LG,False
2404.06626,2024,stat,stat.AP,stat.AP,True
2401.13236,2024,cs,cs.LG,cs.LG,True
2401.13236,2024,cs,cs.LG,cs.DC,False
2510.02499,2025,stat,stat.ML,stat.ML,True
2510.02499,2025,stat,stat.ML,cs.LG,False
2310.15269,2023,cs,cs.LG,cs.LG,True
2310.15269,2023,cs,cs.LG,cs.CL,False
2204.03588,2022,stat,stat.AP,stat.AP,True
2304.00717,2023,cs,cs.CL,cs.CL,True
2202.01210,2022,stat,stat.ML,stat.ML,True
2202.01210,2022,stat,stat.ML,cs.LG,False
2202.01210,2022,stat,stat.ML,math.ST,False
2202.01210,2022,stat,stat.ML,stat.TH,False
2503.12978,2025,cs,cs.LG,cs.LG,True
2201.11306,2022,stat,stat.ML,stat.ML,True
2201.11306,2022,stat,stat.ML,cs.LG,False
2401.02520,2024,stat,stat.ML,stat.ML,True
2401.02520,2024,stat,stat.ML,cs.LG,False
2401.02520,2024,stat,stat.ML,math.ST,False
2401.02520,2024,stat,stat.ML,stat.TH,False
2012.06289,2020,cs,cs.LG,cs.LG,True
2012.06289,2020,cs,cs.LG,cs.AI,False
2501.01473,2025,cs,cs.LG,cs.LG,True
2501.01473,2025,cs,cs.LG,cs.AI,False
2501.01374,2025,cs,cs.HC,cs.HC,True
2004.00115,2020,stat,stat.ML,stat.ML,True
2004.00115,2020,stat,stat.ML,cs.LG,False
2202.05920,2022,cs,cs.LG,cs.LG,True
2202.05920,2022,cs,cs.LG,stat.ML,False
2211.15182,2022,cs,cs.LG,cs.LG,True
2211.15182,2022,cs,cs.LG,cs.AI,False
2211.15182,2022,cs,cs.LG,cs.DB,False
2001.04171,2020,cs,cs.AI,cs.AI,True
2001.04171,2020,cs,cs.AI,cs.LG,False
2001.04171,2020,cs,cs.AI,eess.SP,False
2205.08677,2022,stat,stat.ML,stat.ML,True
2205.08677,2022,stat,stat.ML,math.ST,False
2205.08677,2022,stat,stat.ML,stat.TH,False
2501.07365,2025,cs,cs.IR,cs.IR,True
2501.07365,2025,cs,cs.IR,cs.LG,False
2408.00856,2024,stat,stat.ML,stat.ML,True
2408.00856,2024,stat,stat.ML,cs.LG,False
2406.18456,2024,stat,stat.ML,stat.ML,True
2406.18456,2024,stat,stat.ML,math.DG,False
2104.09261,2021,cs,cs.LG,cs.LG,True
2104.09261,2021,cs,cs.LG,cs.CL,False
2001.09734,2020,cs,cs.LG,cs.LG,True
2001.09734,2020,cs,cs.LG,cs.AI,False
2001.09734,2020,cs,cs.LG,stat.ML,False
2502.10413,2025,cs,cs.CY,cs.CY,True
2502.10413,2025,cs,cs.CY,cs.AI,False
2502.10413,2025,cs,cs.CY,cs.CE,False
2502.10413,2025,cs,cs.CY,cs.CL,False
2502.10413,2025,cs,cs.CY,cs.LG,False
2306.03598,2023,cs,cs.CL,cs.CL,True
2309.02426,2023,stat,stat.ML,stat.ML,True
2309.02426,2023,stat,stat.ML,cs.LG,False
2511.10653,2025,cs,cs.CL,cs.CL,True
2511.10653,2025,cs,cs.CL,cs.AI,False
2511.10653,2025,cs,cs.CL,quant-ph,False
2412.12113,2024,cs,cs.CY,cs.CY,True
2310.00110,2023,stat,stat.ML,stat.ML,True
2310.00110,2023,stat,stat.ML,cs.LG,False
2406.07409,2024,stat,stat.ML,stat.ML,True
2406.07409,2024,stat,stat.ML,cs.IT,False
2406.07409,2024,stat,stat.ML,cs.LG,False
2406.07409,2024,stat,stat.ML,eess.SP,False
2406.07409,2024,stat,stat.ML,math.IT,False
2406.07409,2024,stat,stat.ML,math.OC,False
2311.02610,2023,stat,stat.AP,stat.AP,True
2311.02610,2023,stat,stat.AP,cs.LG,False
2311.02610,2023,stat,stat.AP,stat.ME,False
2509.02154,2025,cs,cs.LG,cs.LG,True
2509.02154,2025,cs,cs.LG,cs.AI,False
2509.02154,2025,cs,cs.LG,cs.CV,False
2509.02154,2025,cs,cs.LG,stat.ML,False
2108.11569,2021,cs,cs.LG,cs.LG,True
2503.14381,2025,stat,stat.ML,stat.ML,True
2503.14381,2025,stat,stat.ML,cs.LG,False
2503.14381,2025,stat,stat.ML,math.ST,False
2503.14381,2025,stat,stat.ML,stat.ME,False
2503.14381,2025,stat,stat.ML,stat.TH,False
2305.16791,2023,stat,stat.ML,stat.ML,True
2305.16791,2023,stat,stat.ML,cs.LG,False
2506.10419,2025,cs,cs.LG,cs.LG,True
2306.14257,2023,cs,cs.LG,cs.LG,True
2010.02554,2020,stat,stat.ML,stat.ML,True
2010.02554,2020,stat,stat.ML,cs.LG,False
2504.14425,2025,stat,stat.ML,stat.ML,True
2504.14425,2025,stat,stat.ML,cs.LG,False
2504.14425,2025,stat,stat.ML,math.CA,False
2504.14425,2025,stat,stat.ML,math.FA,False
2403.08345,2024,cs,cs.CL,cs.CL,True
2402.08532,2024,cs,cs.IR,cs.IR,True
2206.01606,2022,stat,stat.ML,stat.ML,True
2206.01606,2022,stat,stat.ML,cs.LG,False
2505.00303,2025,stat,stat.AP,stat.AP,True
2505.00303,2025,stat,stat.AP,stat.ML,False
2501.12391,2025,cs,cs.LG,cs.LG,True
2501.12391,2025,cs,cs.LG,cs.AI,False
2501.12391,2025,cs,cs.LG,physics.data-an,False
2501.12391,2025,cs,cs.LG,stat.ML,False
2509.17885,2025,cs,cs.LG,cs.LG,True
2509.17885,2025,cs,cs.LG,cs.AI,False
2208.03105,2022,stat,stat.AP,stat.AP,True
2504.12562,2025,cs,cs.AI,cs.AI,True
2504.12562,2025,cs,cs.AI,cs.CL,False
2412.11257,2024,stat,stat.ML,stat.ML,True
2412.11257,2024,stat,stat.ML,cs.CE,False
2412.11257,2024,stat,stat.ML,cs.LG,False
2412.11257,2024,stat,stat.ML,q-fin.PR,False
2004.03083,2020,cs,cs.LG,cs.LG,True
2004.03083,2020,cs,cs.LG,stat.ML,False
2502.11310,2025,stat,stat.ML,stat.ML,True
2502.11310,2025,stat,stat.ML,cs.LG,False
2502.11310,2025,stat,stat.ML,q-fin.ST,False
2310.02984,2023,stat,stat.ML,stat.ML,True
2310.02984,2023,stat,stat.ML,cs.AI,False
2310.02984,2023,stat,stat.ML,cs.CL,False
2310.02984,2023,stat,stat.ML,cs.LG,False
2310.02984,2023,stat,stat.ML,cs.NE,False
2407.10309,2024,stat,stat.ML,stat.ML,True
2407.10309,2024,stat,stat.ML,cs.LG,False
2006.11239,2020,cs,cs.LG,cs.LG,True
2006.11239,2020,cs,cs.LG,stat.ML,False
2110.09255,2021,cs,cs.CY,cs.CY,True
2407.03808,2024,cs,cs.HC,cs.HC,True
2104.08692,2021,cs,cs.CL,cs.CL,True
2509.08933,2025,cs,cs.LG,cs.LG,True
2509.08933,2025,cs,cs.LG,cs.SY,False
2509.08933,2025,cs,cs.LG,eess.SY,False
2509.08933,2025,cs,cs.LG,math.OC,False
2006.09313,2020,stat,stat.ML,stat.ML,True
2006.09313,2020,stat,stat.ML,cs.LG,False
2011.01446,2020,cs,cs.HC,cs.HC,True
2011.01446,2020,cs,cs.HC,cs.GR,False
2310.11460,2023,stat,stat.AP,stat.AP,True
2310.07888,2023,cs,cs.CY,cs.CY,True
2103.07746,2021,stat,stat.AP,stat.AP,True
2103.07746,2021,stat,stat.AP,stat.OT,False
2511.20725,2025,cs,cs.LG,cs.LG,True
2511.20725,2025,cs,cs.LG,cs.AI,False
2407.06950,2024,cs,cs.AI,cs.AI,True
2407.06950,2024,cs,cs.AI,cs.CL,False
2210.05549,2022,cs,cs.CL,cs.CL,True
2210.05549,2022,cs,cs.CL,cs.AI,False
2210.05549,2022,cs,cs.CL,cs.LG,False
2210.05549,2022,cs,cs.CL,cs.NE,False
2208.07852,2022,cs,cs.CL,cs.CL,True
2208.07852,2022,cs,cs.CL,cs.HC,False
2208.07852,2022,cs,cs.CL,cs.LG,False
2006.16649,2020,stat,stat.ML,stat.ML,True
2006.16649,2020,stat,stat.ML,cs.LG,False
2403.12158,2024,stat,stat.ML,stat.ML,True
2403.12158,2024,stat,stat.ML,cs.LG,False
2403.12158,2024,stat,stat.ML,math.ST,False
2403.12158,2024,stat,stat.ML,stat.TH,False
2407.11873,2024,stat,stat.ML,stat.ML,True
2407.11873,2024,stat,stat.ML,cs.LG,False
2407.11873,2024,stat,stat.ML,math.PR,False
2302.02488,2023,stat,stat.AP,stat.AP,True
2302.02488,2023,stat,stat.AP,q-bio.PE,False
2411.11641,2024,cs,cs.LG,cs.LG,True
2411.11641,2024,cs,cs.LG,cs.AI,False
2406.15381,2024,cs,cs.CY,cs.CY,True
2204.03872,2022,cs,cs.LG,cs.LG,True
2204.03872,2022,cs,cs.LG,cs.CV,False
2512.21005,2025,stat,stat.ML,stat.ML,True
2512.21005,2025,stat,stat.ML,cs.LG,False
2512.21005,2025,stat,stat.ML,math.PR,False
2009.08905,2020,stat,stat.ML,stat.ML,True
2009.08905,2020,stat,stat.ML,cs.LG,False
2009.08905,2020,stat,stat.ML,math.PR,False
2405.18279,2024,stat,stat.AP,stat.AP,True
2405.18279,2024,stat,stat.AP,cs.SY,False
2405.18279,2024,stat,stat.AP,eess.SY,False
2110.00351,2021,stat,stat.ML,stat.ML,True
2110.00351,2021,stat,stat.ML,cs.LG,False
2110.00351,2021,stat,stat.ML,physics.chem-ph,False
2010.03171,2020,stat,stat.ML,stat.ML,True
2010.03171,2020,stat,stat.ML,cs.LG,False
2007.04767,2020,stat,stat.AP,stat.AP,True
2512.07306,2025,stat,stat.ML,stat.ML,True
2512.07306,2025,stat,stat.ML,cs.AI,False
2512.07306,2025,stat,stat.ML,cs.LG,False
2412.12559,2024,cs,cs.CL,cs.CL,True
2412.12559,2024,cs,cs.CL,cs.AI,False
2412.12559,2024,cs,cs.CL,cs.IR,False
2005.06182,2020,stat,stat.ML,stat.ML,True
2005.06182,2020,stat,stat.ML,cond-mat.soft,False
2005.06182,2020,stat,stat.ML,cs.LG,False
2005.06182,2020,stat,stat.ML,physics.chem-ph,False
2405.00965,2024,cs,cs.LG,cs.LG,True
2405.00965,2024,cs,cs.LG,cs.DC,False
2508.07580,2025,stat,stat.AP,stat.AP,True
2105.15114,2021,cs,cs.CY,cs.CY,True
2310.20654,2023,cs,cs.LG,cs.LG,True
2310.20654,2023,cs,cs.LG,cs.AI,False
2302.07477,2023,cs,cs.LG,cs.LG,True
2302.07477,2023,cs,cs.LG,math.OC,False
2302.07477,2023,cs,cs.LG,stat.ML,False
2211.11115,2022,stat,stat.AP,stat.AP,True
2211.11115,2022,stat,stat.AP,physics.comp-ph,False
2310.12544,2023,stat,stat.ML,stat.ML,True
2310.12544,2023,stat,stat.ML,cs.LG,False
2006.04088,2020,stat,stat.ML,stat.ML,True
2006.04088,2020,stat,stat.ML,cs.LG,False
2502.03041,2025,cs,cs.IR,cs.IR,True
2502.03041,2025,cs,cs.IR,cs.LG,False
2502.06678,2025,stat,stat.ML,stat.ML,True
2502.06678,2025,stat,stat.ML,cs.IT,False
2502.06678,2025,stat,stat.ML,cs.LG,False
2502.06678,2025,stat,stat.ML,math.IT,False
2310.11065,2023,stat,stat.ML,stat.ML,True
2310.11065,2023,stat,stat.ML,cs.LG,False
2005.04305,2020,cs,cs.LG,cs.LG,True
2005.04305,2020,cs,cs.LG,cs.CV,False
2005.04305,2020,cs,cs.LG,stat.ML,False
2508.09096,2025,cs,cs.CL,cs.CL,True
2508.09096,2025,cs,cs.CL,cs.IR,False
2409.10068,2024,cs,cs.LG,cs.LG,True
2409.10068,2024,cs,cs.LG,stat.ML,False
2507.21234,2025,cs,cs.CL,cs.CL,True
2008.05552,2020,stat,stat.ML,stat.ML,True
2008.05552,2020,stat,stat.ML,cs.LG,False
2101.02483,2021,cs,cs.LG,cs.LG,True
2101.02483,2021,cs,cs.LG,cs.CV,False
2105.00991,2021,cs,cs.IR,cs.IR,True
2105.00991,2021,cs,cs.IR,cs.CL,False
2105.00991,2021,cs,cs.IR,stat.CO,False
2505.18573,2025,cs,cs.LG,cs.LG,True
2505.18573,2025,cs,cs.LG,cs.CL,False
2503.09058,2025,cs,cs.LG,cs.LG,True
2503.09058,2025,cs,cs.LG,cs.AI,False
2503.09058,2025,cs,cs.LG,cs.CV,False
2110.09506,2021,cs,cs.LG,cs.LG,True
2110.09506,2021,cs,cs.LG,cs.CV,False
2506.14915,2025,stat,stat.AP,stat.AP,True
2506.14915,2025,stat,stat.AP,stat.ME,False
2506.10971,2025,stat,stat.ML,stat.ML,True
2506.10971,2025,stat,stat.ML,cs.LG,False
2310.18080,2023,cs,cs.LG,cs.LG,True
2206.02608,2022,cs,cs.CL,cs.CL,True
2011.09388,2020,stat,stat.ML,stat.ML,True
2011.09388,2020,stat,stat.ML,cs.LG,False
2409.18486,2024,cs,cs.CL,cs.CL,True
2411.03596,2024,cs,cs.LG,cs.LG,True
2302.12403,2023,cs,cs.LG,cs.LG,True
2302.12403,2023,cs,cs.LG,cs.NI,False
2510.05013,2025,stat,stat.ML,stat.ML,True
2510.05013,2025,stat,stat.ML,cs.LG,False
2209.04529,2022,cs,cs.CL,cs.CL,True
2405.19704,2024,stat,stat.ML,stat.ML,True
2405.19704,2024,stat,stat.ML,cs.LG,False
2405.19704,2024,stat,stat.ML,stat.ME,False
2504.02994,2025,cs,cs.LG,cs.LG,True
2504.02994,2025,cs,cs.LG,cs.DB,False
2212.13626,2022,cs,cs.LG,cs.LG,True
2212.13626,2022,cs,cs.LG,stat.ML,False
2506.19119,2025,stat,stat.AP,stat.AP,True
2505.05195,2025,cs,cs.LG,cs.LG,True
2505.05195,2025,cs,cs.LG,cs.AI,False
2505.05195,2025,cs,cs.LG,cs.CV,False
2404.17688,2024,cs,cs.HC,cs.HC,True
2404.17688,2024,cs,cs.HC,cs.AI,False
2502.02870,2025,stat,stat.ML,stat.ML,True
2502.02870,2025,stat,stat.ML,cs.LG,False
2410.07651,2024,stat,stat.ML,stat.ML,True
2410.07651,2024,stat,stat.ML,cs.IT,False
2410.07651,2024,stat,stat.ML,cs.LG,False
2410.07651,2024,stat,stat.ML,math.IT,False
2410.07651,2024,stat,stat.ML,math.ST,False
2410.07651,2024,stat,stat.ML,stat.TH,False
2412.16250,2024,cs,cs.LG,cs.LG,True
2410.12457,2024,cs,cs.LG,cs.LG,True
2410.12457,2024,cs,cs.LG,cs.AI,False
2405.16693,2024,cs,cs.AI,cs.AI,True
2405.16693,2024,cs,cs.AI,cs.DM,False
2201.03464,2022,stat,stat.AP,stat.AP,True
2503.21802,2025,stat,stat.AP,stat.AP,True
2503.21802,2025,stat,stat.AP,cs.LG,False
2503.21802,2025,stat,stat.AP,stat.ML,False
2001.06350,2020,cs,cs.CL,cs.CL,True
2001.06350,2020,cs,cs.CL,cs.FL,False
2102.03169,2021,stat,stat.ML,stat.ML,True
2102.03169,2021,stat,stat.ML,cs.LG,False
2208.11404,2022,cs,cs.LG,cs.LG,True
2208.11404,2022,cs,cs.LG,cs.AI,False
2208.11404,2022,cs,cs.LG,cs.CY,False
2208.11404,2022,cs,cs.LG,cs.HC,False
2508.03636,2025,stat,stat.ML,stat.ML,True
2508.03636,2025,stat,stat.ML,cs.LG,False
2508.03636,2025,stat,stat.ML,math.ST,False
2508.03636,2025,stat,stat.ML,stat.AP,False
2508.03636,2025,stat,stat.ML,stat.ME,False
2508.03636,2025,stat,stat.ML,stat.TH,False
2407.15893,2024,cs,cs.LG,cs.LG,True
2407.15893,2024,cs,cs.LG,cs.AI,False
2109.06630,2021,cs,cs.IR,cs.IR,True
2111.02329,2021,stat,stat.ML,stat.ML,True
2111.02329,2021,stat,stat.ML,cs.AI,False
2111.02329,2021,stat,stat.ML,cs.LG,False
2111.02329,2021,stat,stat.ML,stat.CO,False
2306.08191,2023,cs,cs.LG,cs.LG,True
2306.08191,2023,cs,cs.LG,eess.SP,False
2501.12582,2025,stat,stat.ML,stat.ML,True
2501.12582,2025,stat,stat.ML,cs.LG,False
2411.08993,2024,stat,stat.ML,stat.ML,True
2411.08993,2024,stat,stat.ML,cs.LG,False
2001.06640,2020,cs,cs.LG,cs.LG,True
2001.06640,2020,cs,cs.LG,cs.CV,False
2001.06640,2020,cs,cs.LG,cs.DB,False
2001.06640,2020,cs,cs.LG,stat.ML,False
2208.13315,2022,cs,cs.LG,cs.LG,True
2208.13315,2022,cs,cs.LG,cs.AI,False
2504.10248,2025,stat,stat.ML,stat.ML,True
2504.10248,2025,stat,stat.ML,cs.LG,False
2504.10248,2025,stat,stat.ML,eess.SP,False
2005.02597,2020,cs,cs.AI,cs.AI,True
2005.02597,2020,cs,cs.AI,cs.RO,False
2104.00245,2021,stat,stat.ML,stat.ML,True
2104.00245,2021,stat,stat.ML,cs.CR,False
2104.00245,2021,stat,stat.ML,cs.LG,False
2104.00245,2021,stat,stat.ML,math.ST,False
2104.00245,2021,stat,stat.ML,stat.ME,False
2104.00245,2021,stat,stat.ML,stat.TH,False
2405.20418,2024,stat,stat.AP,stat.AP,True
2405.20418,2024,stat,stat.AP,stat.ME,False
2507.21017,2025,cs,cs.AI,cs.AI,True
2506.02257,2025,stat,stat.ML,stat.ML,True
2506.02257,2025,stat,stat.ML,cs.LG,False
2506.02257,2025,stat,stat.ML,math.ST,False
2506.02257,2025,stat,stat.ML,stat.ME,False
2506.02257,2025,stat,stat.ML,stat.TH,False
2503.01072,2025,stat,stat.ML,stat.ML,True
2503.01072,2025,stat,stat.ML,cs.LG,False
2503.01072,2025,stat,stat.ML,econ.EM,False
2503.01072,2025,stat,stat.ML,stat.ME,False
2512.20896,2025,cs,cs.IR,cs.IR,True
2311.07966,2023,cs,cs.LG,cs.LG,True
2402.15620,2024,stat,stat.AP,stat.AP,True
2402.15620,2024,stat,stat.AP,econ.GN,False
2402.15620,2024,stat,stat.AP,physics.soc-ph,False
2402.15620,2024,stat,stat.AP,q-fin.EC,False
2510.26446,2025,cs,cs.CL,cs.CL,True
2011.07439,2020,stat,stat.ML,stat.ML,True
2011.07439,2020,stat,stat.ML,cs.LG,False
2011.07439,2020,stat,stat.ML,math.ST,False
2011.07439,2020,stat,stat.ML,stat.TH,False
2108.10808,2021,cs,cs.LG,cs.LG,True
2108.10808,2021,cs,cs.LG,cs.AI,False
2108.10808,2021,cs,cs.LG,cs.CC,False
2111.06750,2021,cs,cs.LG,cs.LG,True
2111.06750,2021,cs,cs.LG,cs.AI,False
2406.01436,2024,cs,cs.CL,cs.CL,True
2203.07596,2022,cs,cs.LG,cs.LG,True
2203.07596,2022,cs,cs.LG,cs.CV,False
2212.05144,2022,cs,cs.LG,cs.LG,True
2212.05144,2022,cs,cs.LG,cs.AI,False
2212.05144,2022,cs,cs.LG,cs.CY,False
2212.05144,2022,cs,cs.LG,cs.SI,False
2308.16707,2023,cs,cs.CY,cs.CY,True
2508.02979,2025,cs,cs.AI,cs.AI,True
2508.02979,2025,cs,cs.AI,cs.CL,False
2508.02979,2025,cs,cs.AI,cs.LG,False
2304.10643,2023,cs,cs.LG,cs.LG,True
2304.10643,2023,cs,cs.LG,cs.HC,False
2304.10643,2023,cs,cs.LG,eess.SP,False
2410.06171,2024,stat,stat.ML,stat.ML,True
2410.06171,2024,stat,stat.ML,cs.LG,False
2410.18435,2024,stat,stat.AP,stat.AP,True
2410.18435,2024,stat,stat.AP,stat.ME,False
2005.09616,2020,stat,stat.AP,stat.AP,True
2503.16644,2025,cs,cs.LG,cs.LG,True
2503.16644,2025,cs,cs.LG,cs.HC,False
2305.09258,2023,cs,cs.IR,cs.IR,True
2305.09258,2023,cs,cs.IR,cs.CL,False
2110.00776,2021,cs,cs.CL,cs.CL,True
2110.00776,2021,cs,cs.CL,cs.CC,False
2110.00776,2021,cs,cs.CL,cs.FL,False
2110.00776,2021,cs,cs.CL,cs.PL,False
2211.00315,2022,stat,stat.AP,stat.AP,True
2207.05442,2022,stat,stat.ML,stat.ML,True
2207.05442,2022,stat,stat.ML,cs.LG,False
2408.01852,2024,cs,cs.CL,cs.CL,True
2208.13939,2022,stat,stat.AP,stat.AP,True
2303.06012,2023,stat,stat.AP,stat.AP,True
2005.09043,2020,stat,stat.AP,stat.AP,True
2005.09043,2020,stat,stat.AP,stat.ML,False
2206.14476,2022,stat,stat.ML,stat.ML,True
2206.14476,2022,stat,stat.ML,cs.LG,False
2308.01118,2023,cs,cs.IR,cs.IR,True
2308.01118,2023,cs,cs.IR,cs.AI,False
2308.01118,2023,cs,cs.IR,cs.LG,False
2012.03653,2020,stat,stat.ML,stat.ML,True
2012.03653,2020,stat,stat.ML,cs.LG,False
2109.01547,2021,stat,stat.AP,stat.AP,True
2304.02911,2023,stat,stat.ML,stat.ML,True
2304.02911,2023,stat,stat.ML,cs.LG,False
2011.08596,2020,cs,cs.LG,cs.LG,True
2011.08596,2020,cs,cs.LG,cs.AI,False
2409.06142,2024,stat,stat.ML,stat.ML,True
2409.06142,2024,stat,stat.ML,cs.LG,False
2405.17151,2024,cs,cs.LG,cs.LG,True
2509.19988,2025,stat,stat.ML,stat.ML,True
2509.19988,2025,stat,stat.ML,cs.LG,False
2509.19988,2025,stat,stat.ML,q-bio.QM,False
2410.23602,2024,stat,stat.ML,stat.ML,True
2410.23602,2024,stat,stat.ML,cs.LG,False
2407.04806,2024,stat,stat.ML,stat.ML,True
2407.04806,2024,stat,stat.ML,cs.LG,False
2405.13950,2024,stat,stat.ML,stat.ML,True
2405.13950,2024,stat,stat.ML,cs.LG,False
2010.12135,2020,cs,cs.LG,cs.LG,True
2208.08527,2022,stat,stat.AP,stat.AP,True
2310.05725,2023,stat,stat.ML,stat.ML,True
2310.05725,2023,stat,stat.ML,cs.LG,False
2409.07423,2024,cs,cs.CL,cs.CL,True
2412.13238,2024,cs,cs.AI,cs.AI,True
2412.13238,2024,cs,cs.AI,cs.ET,False
2412.13238,2024,cs,cs.AI,cs.RO,False
2311.15384,2023,stat,stat.ML,stat.ML,True
2311.15384,2023,stat,stat.ML,cs.LG,False
2311.15384,2023,stat,stat.ML,stat.ME,False
2506.13649,2025,stat,stat.AP,stat.AP,True
2506.13649,2025,stat,stat.AP,cs.LG,False
2506.13649,2025,stat,stat.AP,physics.geo-ph,False
2506.13649,2025,stat,stat.AP,q-bio.QM,False
2511.05766,2025,cs,cs.AI,cs.AI,True
2511.05766,2025,cs,cs.AI,cs.CL,False
2511.05766,2025,cs,cs.AI,econ.GN,False
2511.05766,2025,cs,cs.AI,q-fin.EC,False
2212.10268,2022,stat,stat.AP,stat.AP,True
2212.10268,2022,stat,stat.AP,stat.CO,False
2212.10268,2022,stat,stat.AP,stat.ME,False
2210.01680,2022,stat,stat.ML,stat.ML,True
2210.01680,2022,stat,stat.ML,cs.LG,False
2210.01680,2022,stat,stat.ML,hep-ex,False
2210.01680,2022,stat,stat.ML,hep-ph,False
2310.07397,2023,cs,cs.CL,cs.CL,True
2310.07397,2023,cs,cs.CL,cs.AI,False
2003.11401,2020,stat,stat.AP,stat.AP,True
2202.04359,2022,stat,stat.ML,stat.ML,True
2202.04359,2022,stat,stat.ML,cs.LG,False
2109.02710,2021,stat,stat.AP,stat.AP,True
2109.02710,2021,stat,stat.AP,cs.CV,False
2402.04853,2024,cs,cs.IR,cs.IR,True
2210.16264,2022,cs,cs.CL,cs.CL,True
2210.16264,2022,cs,cs.CL,cs.SD,False
2210.16264,2022,cs,cs.CL,eess.AS,False
2511.16688,2025,cs,cs.CL,cs.CL,True
2511.16688,2025,cs,cs.CL,cs.AI,False
2104.03642,2021,cs,cs.LG,cs.LG,True
2104.03642,2021,cs,cs.LG,cs.CV,False
2003.12970,2020,stat,stat.ML,stat.ML,True
2003.12970,2020,stat,stat.ML,cs.LG,False
2006.15222,2020,cs,cs.CL,cs.CL,True
2006.15222,2020,cs,cs.CL,cs.LG,False
2006.15222,2020,cs,cs.CL,q-bio.BM,False
2311.03222,2023,stat,stat.AP,stat.AP,True
2101.03133,2021,stat,stat.AP,stat.AP,True
2101.03133,2021,stat,stat.AP,cs.SI,False
2502.13729,2025,cs,cs.LG,cs.LG,True
2502.13729,2025,cs,cs.LG,cs.NE,False
2502.13729,2025,cs,cs.LG,q-bio.NC,False
2409.12059,2024,cs,cs.CL,cs.CL,True
2409.12059,2024,cs,cs.CL,cs.AI,False
2409.12059,2024,cs,cs.CL,cs.LG,False
2408.07588,2024,stat,stat.ML,stat.ML,True
2408.07588,2024,stat,stat.ML,cs.LG,False
2203.08565,2022,cs,cs.CL,cs.CL,True
2102.03743,2021,stat,stat.ML,stat.ML,True
2102.03743,2021,stat,stat.ML,cs.LG,False
2107.13257,2021,cs,cs.LG,cs.LG,True
2107.13257,2021,cs,cs.LG,cs.AI,False
2310.17114,2023,stat,stat.ML,stat.ML,True
2310.17114,2023,stat,stat.ML,cs.LG,False
2106.12885,2021,stat,stat.AP,stat.AP,True
2106.12885,2021,stat,stat.AP,cs.CY,False
2205.10024,2022,stat,stat.ML,stat.ML,True
2205.10024,2022,stat,stat.ML,cs.LG,False
2406.13488,2024,stat,stat.ML,stat.ML,True
2406.13488,2024,stat,stat.ML,cs.LG,False
2207.00391,2022,stat,stat.ML,stat.ML,True
2207.00391,2022,stat,stat.ML,cs.LG,False
